id,exam_season_id,eventId,academicYrId,csId,pattern,CourseCode,Program,sem,Subject,prn_no,inst_code,GraceMarks,GraceMarksType,RevaluationMarks,TotalMarks,Outof100Marks,GradePoints,CreditsforResult,SubjectGPA,MarksforGrade,Grade,Result,GraceMarksOrdinance,IsAbsent,State,UnfairMeansCase,ContinuousAssessment1Marks,ContinuousAssessment2Marks,MidExamMarks,SessionalExamMarks,InternalPracticalMarks,PracticalMarks,EndExamMarks,RemedialMarks,RevaluationMarks1,InternalSessional1,TW,PR_OR,subject_group,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by
99,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612006,5103,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,10,10,20,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
100,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612007,5103,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,10,10,16,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
101,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612008,5103,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,20,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
102,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612009,5103,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,10,18,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
103,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612010,5103,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,10,20,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
104,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612011,5103,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,10,10,20,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
105,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612012,5103,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,10,20,,,,34,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
106,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612013,5103,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,18,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
107,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612015,5103,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,20,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
108,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612016,5103,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,10,20,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
109,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612017,5103,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,10,20,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
110,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612018,5103,0,,,66,66,7,4,28,66,CC,Pass,,No,Published,,10,10,20,,,,26,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
111,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612019,5103,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,9,18,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
112,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612020,5103,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,10,18,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
113,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612021,5103,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,10,10,16,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
114,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612022,5103,0,,,72,72,7.5,4,30,72,BC,Pass,,No,Published,,10,10,16,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
115,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612023,5103,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,10,19,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
116,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612024,5103,0,,,90,90,9,4,36,90,AA,Pass,,No,Published,,8,8,20,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
117,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612025,5103,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,10,10,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
118,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612026,5103,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,10,10,20,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
119,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612027,5103,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,10,10,20,,,,30,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
120,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612028,5103,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,10,10,16,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
121,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612029,5103,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,10,10,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
122,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612030,5103,0,,,92,92,10,4,40,92,EX,Pass,,No,Published,,10,10,18,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
123,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612032,5103,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,10,10,18,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
124,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051031612033,5103,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,20,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
125,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245001,5106,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,5,8,12,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
126,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245002,5106,0,,,46,46,5,4,20,46,EE,Pass,,No,Published,,5,8,8,,,,25,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
127,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245003,5106,0,,,64,64,6.5,4,26,64,CD,Pass,,No,Published,,6,9,9,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
128,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245004,5106,0,,,47,47,5,4,20,47,EE,Pass,,No,Published,,4,8,17,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
129,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245005,5106,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,7,8,12,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
130,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245006,5106,0,,,59,59,6,4,24,59,DD,Pass,,No,Published,,7,9,8,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
131,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245007,5106,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,5,8,13,,,,32,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
132,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245008,5106,0,,,50,50,5,4,20,50,EE,Pass,,No,Published,,5,8,9,,,,28,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
133,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245009,5106,0,,,52,52,5.5,4,22,52,DE,Pass,,No,Published,,5,8,11,,,,28,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
134,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245010,5106,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,7,8,14,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
135,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245011,5106,0,,,42,42,5,4,20,42,EE,Pass,,No,Published,,6,8,11,,,,17,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
136,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245012,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,7,8,17,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
137,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245013,5106,0,,,57,57,6,4,24,57,DD,Pass,,No,Published,,6,8,12,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
138,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245014,5106,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,4,8,15,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
139,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245015,5106,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,6,8,20,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
140,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245016,5106,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,6,9,20,,,,28,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
141,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245017,5106,0,,,41,41,5,4,20,41,EE,Pass,,No,Published,,5,8,10,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
142,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245018,5106,0,,,50,50,5,4,20,50,EE,Pass,,No,Published,,6,9,16,,,,19,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
143,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245019,5106,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,5,9,8,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
144,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245020,5106,0,,,59,59,6,4,24,59,DD,Pass,,No,Published,,5,9,8,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
145,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245021,5106,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,5,9,9,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
146,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245022,5106,0,,,65,65,6.5,4,26,65,CD,Pass,,No,Published,,5,9,8,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
147,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245023,5106,0,,,61,61,6.5,4,26,61,CD,Pass,,No,Published,,5,9,8,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
148,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245024,5106,0,,,64,64,6.5,4,26,64,CD,Pass,,No,Published,,5,8,8,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
149,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245025,5106,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,5,8,12,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
150,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245026,5106,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,No,4,8,16,,,,30,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
151,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245027,5106,0,,,52,52,5.5,4,22,52,DE,Pass,,No,Published,,6,9,17,,,,20,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
152,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245028,5106,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,6,9,12,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
153,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245029,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,6,8,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
154,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245030,5106,0,,,60,60,6,4,24,60,DD,Pass,,No,Published,,6,8,13,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
155,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245032,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,6,8,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
156,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245033,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,6,9,8,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
157,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245034,5106,0,,,46,46,5,4,20,46,EE,Pass,,No,Published,,8,8,16,,,,14,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
158,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245035,5106,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,5,9,8,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
159,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245036,5106,0,,,48,48,5,4,20,48,EE,Pass,,No,Published,,6,8,13,,,,21,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
160,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245037,5106,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,6,8,12,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
161,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245038,5106,0,,,66,66,7,4,28,66,CC,Pass,,No,Published,,6,8,9,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
162,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245039,5106,0,,,48,48,5,4,20,48,EE,Pass,,No,Published,,5,9,8,,,,26,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
163,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245040,5106,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,6,8,17,,,,32,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
164,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245041,5106,0,,,42,42,5,4,20,42,EE,Pass,,No,Published,,4,8,11,,,,19,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
165,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245042,5106,0,,,49,49,5,4,20,49,EE,Pass,,No,Published,,5,9,8,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
166,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245043,5106,0,,,40,40,5,4,20,40,EE,Pass,,No,Published,,5,9,8,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
167,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245044,5106,0,,,54,54,5.5,4,22,54,DE,Pass,,No,Published,,5,8,10,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
168,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245045,5106,3,-,,37,40,5,4,20,40,EE,Pass,Ordinance 1,No,Published,,5,8,11,,,,13,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
169,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245046,5106,0,,,53,53,5.5,4,22,53,DE,Pass,,No,Published,,5,9,8,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
170,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245047,5106,0,,,72,72,7.5,4,30,72,BC,Pass,,No,Published,,9,8,17,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
171,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051061245048,5106,0,,,45,45,5,4,20,45,EE,Pass,,No,Published,,4,9,8,,,,24,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
172,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293001,5106,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,8,7,18,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
173,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293002,5106,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,7,8,15,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
174,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293003,5106,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,7,7,15,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
175,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293004,5106,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,8,8,14,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
176,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293005,5106,0,,,65,65,6.5,4,26,65,CD,Pass,,No,Published,,7,6,15,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
177,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293006,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,9,7,15,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
178,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293007,5106,0,,,62,62,6.5,4,26,62,CD,Pass,,No,Published,,8,7,15,,,,32,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
179,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293008,5106,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,9,7,16,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
180,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293009,5106,0,,,60,60,6,4,24,60,DD,Pass,,No,Published,,8,4,8,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
181,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293010,5106,0,,,64,64,6.5,4,26,64,CD,Pass,,No,Published,,7,7,8,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
182,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051061293011,5106,0,,,61,61,6.5,4,26,61,CD,Pass,,No,Published,,7,8,8,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
183,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372002,5106,0,,,55,55,5.5,4,22,55,DE,Pass,,No,Published,,4,9,7,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
184,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372003,5106,0,,,55,55,5.5,4,22,55,DE,Pass,,No,Published,,4,8,8,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
185,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372004,5106,0,,,47,47,5,4,20,47,EE,Pass,,No,Published,,5,8,10,,,,24,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
186,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372005,5106,0,,,55,55,5.5,4,22,55,DE,Pass,,No,Published,,4,9,8,,,,34,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
187,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372006,5106,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,8,10,16,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
188,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372007,5106,0,,,56,56,6,4,24,56,DD,Pass,,No,Published,,4,8,8,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
189,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372008,5106,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,8,8,16,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
190,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372009,5106,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,4,8,8,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
191,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372010,5106,0,,,52,52,5.5,4,22,52,DE,Pass,,No,Published,,5,10,10,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
192,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051061372011,5106,0,,,63,63,6.5,4,26,63,CD,Pass,,No,Published,,5,9,10,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
193,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051061612002,5106,0,,,51,51,5.5,4,22,51,DE,Pass,,No,Published,,8,7,15,,,,21,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
194,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051061612004,5106,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,8,8,16,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
195,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051061612005,5106,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,8,7,16,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
196,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051061612006,5106,0,,,53,53,5.5,4,22,53,DE,Pass,,No,Published,,7,8,15,,,,23,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
